区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
东城,贡院六号 ,131.34平米,西,1230,93651,房本满五年,简装,低楼层(共23层),2002年建,贡院六号,,-
东城,东后河沿 ,85.39平米,,729,85373,房本满五年,精装,低楼层(共16层),1999年建,东后河沿,,-
东城,左安浦园 ,67.79平米,,510,75233,房本满五年,简装,中楼层(共16层),2004年建,左安浦园,,-
东城,营房西街 ,43.41平米,东,379,87308,房本满五年,精装,顶层(共6层),1990年建,营房西街,,-
东城,安外西河沿 ,75.73平米,南 ,650,85832,房本满五年,精装,顶层(共6层),1987年建,安外西河沿,,-
东城,富贵园四区 ,61.59平米,,710,115279,房本满五年,精装,中楼层(共10层),2006年建,富贵园四区,,-
东城,富莱茵花园 ,81.5平米,南 西 ,563,69080,房本满五年,精装,高楼层(共6层),1995年建,富莱茵花园,,-
东城,北河沿大街 ,80.79平米,南 ,890,110163,房本满五年,简装,顶层(共6层),1987年建,北河沿大街,,-
东城,新景家园西区 ,72.71平米,南 ,730,100399,房本满五年,精装,高楼层(共15层),2004年建,新景家园西区,,-
东城,察慈小区 ,55.74平米,东 南 ,490,87909,房本满五年,简装,顶层(共12层),1992年建,察慈小区,,-
东城,竹杆胡同 ,96.98平米,东 ,960,98990,,其他,中楼层(共16层),2003年建,竹杆胡同,,-
东城,东四十条甲34号院 ,61.02平米,东,575,94232,,精装,中楼层(共18层),1990年建,东四十条甲34号院,,-
东城,交林 ,49.79平米,南 ,575,115486,,简装,底层(共5层),1985年建,交林,,-
东城,天天家园 ,157.05平米,东 ,899,57243,房本满五年,精装,高楼层(共11层),2002年建,天天家园,,-
东城,大羊宜宾胡同31号院 ,121.16平米,南 西 ,1150,94916,房本满五年,简装,高楼层(共6层),1990年建,大羊宜宾胡同31号院,,-
东城,民安小区东直门内北小街 ,118.49平米,东 ,1200,101275,房本满五年,简装,低楼层(共16层),2003年建,民安小区东直门内北小街,,-
东城,朝阳门南小街 ,91.13平米,,836,91738,房本满五年,精装,低楼层(共11层),2004年建,朝阳门南小街,,-
东城,民主北街22号院 ,63.56平米,东 ,550,86533,房本满五年,简装,中楼层(共5层),1970年建,民主北街22号院,,-
东城,兴隆都市馨园 ,68.63平米,南 ,716,104328,房本满五年,简装,中楼层(共7层),2003年建,兴隆都市馨园,,-
东城,左安浦园 ,80.13平米,东 南 ,628,78373,房本满五年,简装,低楼层(共18层),2004年建,左安浦园,,-
东城,海运仓小区 ,64.45平米,南 ,710,110163,房本满五年,简装,低楼层(共9层),2003年建,海运仓小区,,-
东城,悠胜美苑 ,58.7平米,,390,66440,房本满五年,简装,顶层(共20层),2003年建,悠胜美苑,,-
东城,聚龙花园 ,171.03平米,,1370,80103,房本满五年,精装,中楼层(共14层),1996年建,聚龙花园,,-
东城,民安小区东直门内北小街 ,142.68平米,,1380,96720,房本满五年,精装,高楼层(共16层),2003年建,民安小区东直门内北小街,,-
东城,富莱茵花园 ,136.84平米,西,850,62117,房本满五年,精装,低楼层(共21层),2001年建,富莱茵花园,,-
东城,绿景馨园 ,41.34平米,,460,111273,房本满五年,精装,中楼层(共6层),2004年建,绿景馨园,,-
东城,永康胡同1号院 ,85.07平米,东 ,920,108147,房本满五年,精装,高楼层(共7层),2002年建,永康胡同1号院,,-
东城,安外大街 ,68.23平米,东 ,678,99370,房本满五年,精装,低楼层(共16层),1994年建,安外大街,,-
东城,东厂胡同 ,65平米,东 ,698,107385,房本满五年,简装,中楼层(共5层),1987年建,东厂胡同,,-
东城,新世界家园 ,163.81平米,南 ,2110,128808,房本满五年,精装,中楼层(共12层),2004年建,新世界家园,,-
东城,煤渣胡同 ,118.65平米,东 南 ,1850,155921,房本满五年,简装,中楼层(共9层),1990年建,煤渣胡同,,-
东城,小黄庄一区 ,92.68平米,,899,97000,房本满五年,其他,高楼层(共21层),1990年建,小黄庄一区,,-
东城,保利蔷薇 ,85.04平米,东,855,100541,房本满五年,精装,高楼层(共16层),2008年建,保利蔷薇,,-
东城,国瑞城中区 ,65.65平米,南 ,625,95202,房本满五年,精装,中楼层(共16层),2006年建,国瑞城中区,,-
东城,上龙西里 ,89.17平米,,870,97567,房本满五年,精装,低楼层(共11层),2012年建,上龙西里,,-
东城,贡院九号 ,144.96平米,,1330,91750,房本满五年,精装,低楼层(共18层),2000年建,贡院九号,,-
东城,新世界中心 ,136.32平米,东,698,51204,房本满五年,简装,中楼层(共16层),1995年建,新世界中心,,-
东城,甘水桥 ,58.79平米,东 ,568,96616,,简装,高楼层(共14层),1988年建,甘水桥,,-
东城,京禧阁 ,70.69平米,西,670,94781,,精装,低楼层(共22层),2013年建,京禧阁,,-
东城,文津世家 ,214.85平米,南 西 ,2699,125623,,精装,高楼层(共7层),2005年建,文津世家,,-
东城,工体北里 ,54.38平米,东 ,523,96176,,简装,中楼层(共6层),1984年建,工体北里,,-
东城,海运仓小区 ,92.63平米,西,1025,110656,,其他,底层(共7层),2002年建,海运仓小区,,-
东城,太华公寓 ,107.22平米,,750,69950,,简装,低楼层(共18层),2000年建,太华公寓,,-
东城,定安里 ,55.77平米,南 ,380,68137,房本满五年,精装,顶层(共6层),1985年建,定安里,,-
东城,远洋德邑 ,151.63平米,西,1350,89033,房本满五年,精装,高楼层(共22层),2002年建,远洋德邑,,-
东城,东直门内大街 ,64.8平米,西,759,117130,房本满五年,精装,低楼层(共16层),2003年建,东直门内大街,,-
东城,景泰东里 ,51.73平米,,430,83124,房本满五年,简装,高楼层(共6层),1994年建,景泰东里,,-
东城,海晟名苑南区 ,140.08平米,西 ,1540,109938,房本满五年,精装,高楼层(共17层),2005年建,海晟名苑南区,,-
东城,东四西大街 ,55.93平米,,610,109065,房本满五年,简装,低楼层(共6层),1988年建,东四西大街,,-
东城,新世界家园 ,157.78平米,南 ,2180,138168,房本满五年,简装,低楼层(共12层),2004年建,新世界家园,,-
东城,禾风相府 ,92.16平米,西,998,108290,房本满五年,精装,中楼层(共14层),2004年建,禾风相府,,-
东城,金鱼池西区 ,83.67平米,南 ,820,98005,房本满五年,精装,中楼层(共5层),2003年建,金鱼池西区,,-
东城,青年湖东里 ,50.62平米,南 ,538,106283,房本满五年,毛坯,顶层(共5层),1980年建,青年湖东里,,-
东城,中海紫御公馆 ,78.52平米,西,820,104432,房本满五年,精装,低楼层(共22层),2010年建,中海紫御公馆,,-
东城,和平里二区 ,90.16平米,东,830,92059,房本满五年,精装,低楼层(共21层),2006年建,和平里二区,,-
东城,华普花园 ,200.13平米,东 ,1350,67457,房本满五年,其他,低楼层(共22层),2001年建,华普花园,,-
东城,花市枣苑一期 ,135.72平米,西,1200,88418,房本满五年,简装,低楼层(共18层),2001年建,花市枣苑一期,,-
东城,国瑞城西区 ,106.42平米,东 ,1050,98666,房本满五年,精装,高楼层(共16层),2009年建,国瑞城西区,,-
东城,美惠大厦 ,158.55平米,,948,59792,房本满五年,精装,低楼层(共15层),1998年建,美惠大厦,,-
东城,黄寺大街2号院 ,58.38平米,南 ,640,109627,房本满五年,精装,低楼层(共6层),1990年建,黄寺大街2号院,,-
东城,天娇园 ,91.28平米,,950,104076,房本满五年,简装,中楼层(共11层),2008年建,天娇园,,-
东城,聚龙花园 ,109.19平米,,870,79678,房本满五年,精装,低楼层(共14层),1996年建,聚龙花园,,-
东城,玉石胡同 ,77.38平米,南 北 ,950,122771,房本满五年,简装,低楼层(共6层),1990年建,玉石胡同,,-
东城,白桥大街 ,70.51平米,东 ,610,86513,房本满五年,精装,高楼层(共6层),1980年建,白桥大街,,-
东城,东方银座 ,164.75平米,东,1250,75873,房本满五年,简装,中楼层(共25层),2003年建,东方银座,,-
东城,双玉中街43号院 ,78.64平米,南 ,865,109995,房本满五年,简装,底层(共6层),1996年建,双玉中街43号院,,-
东城,西革新里108号院 ,118.62平米,南 ,732,61710,房本满五年,简装,低楼层(共6层),1996年建,西革新里108号院,,-
东城,南岗子 ,56.59平米,东 南 ,499,88179,,精装,顶层(共6层),1981年建,南岗子,,-
东城,光明楼 ,66.8平米,南 ,550,82336,,精装,顶层(共4层),1960年建,光明楼,,-
东城,和平新城一期 ,122.76平米,西南 西,1250,101825,,精装,高楼层(共19层),2003年建,和平新城一期,,-
东城,富贵园二区 ,55.85平米,,588,105283,,精装,中楼层(共18层),2003年建,富贵园二区,,-
东城,地坛北里 ,62.45平米,,656,105045,,毛坯,中楼层(共5层),1980年建,地坛北里,,-
东城,察慈小区 ,79.4平米,东 ,710,89421,,精装,低楼层(共12层),1992年建,察慈小区,,-
东城,竹杆胡同 ,90.4平米,南 ,950,105089,房本满五年,简装,高楼层(共6层),2003年建,竹杆胡同,,-
东城,管村10号 ,58.79平米,北 ,400,68039,房本满五年,精装,顶层(共6层),1984年建,管村10号,,-
东城,景泰西里 ,54.44平米,南 ,415,76231,房本满五年,精装,中楼层(共6层),1983年建,景泰西里,,-
东城,永铁苑 ,74.36平米,西,490,65896,房本满五年,简装,高楼层(共22层),2000年建,永铁苑,,-
东城,桃园南街10号院 ,61.29平米,南 ,500,81580,房本满五年,简装,低楼层(共6层),1983年建,桃园南街10号院,,-
东城,长青园 ,91.68平米,南 北 ,639,69699,房本满五年,简装,顶层(共6层),1992年建,长青园,,-
东城,胡家园小区 ,75.69平米,南 ,725,95786,房本满五年,简装,低楼层(共20层),1992年建,胡家园小区,,-
东城,北京上舍 ,133.06平米,西,1380,103713,房本满五年,精装,中楼层(共15层),2008年建,北京上舍,,-
东城,交道口北头条24号院 ,69.99平米,南 ,826,118017,房本满五年,精装,中楼层(共6层),1988年建,交道口北头条24号院,,-
东城,东环居苑 ,99.12平米,南 ,826,83334,房本满五年,简装,低楼层(共22层),2004年建,东环居苑,,-
东城,安德路47号院 ,79.46平米,东 ,735,92500,房本满五年,精装,高楼层(共6层),1990年建,安德路47号院,,-
东城,万国城MOMA ,140.06平米,东,1480,105669,房本满五年,精装,低楼层(共26层),2004年建,万国城MOMA,,-
东城,中海紫御公馆 ,91.8平米,,938,102179,房本满五年,精装,低楼层(共22层),2010年建,中海紫御公馆,,-
东城,左安漪园 ,120.35平米,东 南 ,1160,96386,房本满五年,精装,低楼层(共15层),2004年建,左安漪园,,-
东城,安德里北街25号院 ,89.12平米,,845,94816,房本满五年,其他,低楼层(共17层),1988年建,安德里北街25号院,,-
东城,花市枣苑一期 ,124.13平米,东 ,1200,96673,房本满五年,精装,高楼层(共18层),2002年建,花市枣苑一期,,-
东城,太华公寓 ,105.86平米,北 ,790,74627,房本满五年,精装,中楼层(共18层),2000年建,太华公寓,,-
东城,东方银座 ,138.64平米,东,1150,82949,房本满五年,简装,中楼层(共26层),2003年建,东方银座,,-
东城,青年湖北里 ,77.33平米,东 ,680,87935,房本满五年,简装,顶层(共6层),1988年建,青年湖北里,,-
东城,和平里六区 ,118.81平米,东南 ,1300,109419,房本满五年,精装,顶层(共17层),1998年建,和平里六区,,-
东城,东花市北里西区 ,67.77平米,,550,81157,房本满五年,简装,顶层(共6层),1995年建,东花市北里西区,,-
东城,民安小区东扬威街 ,105.24平米,东北 ,998,94831,房本满五年,精装,中楼层(共11层),2002年建,民安小区东扬威街,,-
东城,幸福家园二期 ,65.25平米,,670,102682,房本满五年,精装,低楼层(共13层),2003年建,幸福家园二期,,-
东城,安外大街3号院 ,82.71平米,东,796,96240,,简装,顶层(共12层),1988年建,安外大街3号院,,-
东城,土儿胡同 ,109.87平米,南 ,1430,130154,,简装,顶层(共6层),2003年建,土儿胡同,,-
东城,新景家园西区 ,118.24平米,东 ,1080,91340,,精装,中楼层(共12层),2001年建,新景家园西区,,-
东城,前门前 ,85.16平米,南 ,900,105684,,精装,中楼层(共6层),2009年建,前门前,,-
东城,天坛路 ,92.03平米,南 ,770,83669,,简装,中楼层(共5层),1991年建,天坛路,,-
东城,兴化西里 ,61.85平米,,585,94584,,精装,中楼层(共5层),1976年建,兴化西里,,-
东城,金鱼池东区 ,69.83平米,东 ,598,85637,,简装,中楼层(共7层),2002年建,金鱼池东区,,-
东城,工体西路 ,54.17平米,东 南 ,625,115378,房本满五年,简装,中楼层(共5层),1992年建,工体西路,,-
东城,安乐林中街 ,48.02平米,,365,76010,房本满五年,简装,高楼层(共6层),1980年建,安乐林中街,,-
东城,仓夹道 ,52.2平米,,556,106514,房本满五年,简装,中楼层(共23层),2003年建,仓夹道,,-
东城,新景家园东区 ,59.5平米,,630,105883,房本满五年,简装,底层(共12层),2005年建,新景家园东区,,-
东城,朝阳门南小街 ,81.76平米,东 ,868,106165,房本满五年,简装,中楼层(共14层),2004年建,朝阳门南小街,,-
东城,东直门内大街 ,64.8平米,南 ,685,105710,房本满五年,简装,高楼层(共12层),2003年建,东直门内大街,,-
东城,东直门内北小街2号院 ,105.71平米,,845,79936,房本满五年,简装,中楼层(共20层),2003年建,东直门内北小街2号院,,-
东城,海运仓小区 ,73.76平米,东,790,107105,房本满五年,简装,底层(共7层),2002年建,海运仓小区,,-
东城,东环居苑 ,82.59平米,,725,87784,房本满五年,精装,顶层(共18层),2004年建,东环居苑,,-
东城,华龙美晟 ,75.28平米,,530,70404,房本满五年,精装,低楼层(共12层),2009年建,华龙美晟,,-
东城,新景家园东区 ,60.06平米,,660,109891,房本满五年,精装,中楼层(共12层),2005年建,新景家园东区,,-
东城,天坛东里南区 ,46.12平米,东,420,91067,房本满五年,其他,底层(共12层),1991年建,天坛东里南区,,-
东城,东直门南大街 ,61.59平米,东 ,615,99854,房本满五年,简装,高楼层(共18层),1991年建,东直门南大街,,-
东城,海晟名苑北区 ,68.09平米,,639,93847,房本满五年,精装,22层,2007年建,海晟名苑北区,,-
东城,东直门南大街 ,47.92平米,,528,110184,房本满五年,简装,中楼层(共18层),1991年建,东直门南大街,,-
东城,和平里七区 ,67.74平米,西 ,620,91527,房本满五年,其他,中楼层(共6层),1995年建,和平里七区,,-
东城,青年湖北里 ,78.48平米,西 ,810,103212,房本满五年,精装,低楼层(共18层),1999年建,青年湖北里,,-
东城,仓夹道 ,72.85平米,西,790,108443,房本满五年,精装,高楼层(共23层),2003年建,仓夹道,,-
东城,上龙西里 ,73.42平米,东,755,102834,房本满五年,简装,中楼层(共18层),1993年建,上龙西里,,-
东城,新景家园西区 ,59.18平米,,600,101386,,精装,底层(共14层),2004年建,新景家园西区,,-
东城,东革新里40号院 ,59.2平米,南 ,385,65034,,简装,高楼层(共6层),1986年建,东革新里40号院,,-
东城,东花市北里东区 ,75.12平米,南 ,799,106364,,精装,中楼层(共5层),1991年建,东花市北里东区,,-
东城,国瑞城东区 ,71.72平米,东 南 ,678,94535,,简装,低楼层(共16层),2006年建,国瑞城东区,,-
东城,景泰东里 ,51.28平米,东 ,380,74103,,简装,中楼层(共6层),1994年建,景泰东里,,-
东城,大方家胡同 ,76.54平米,南 ,780,101908,,精装,高楼层(共16层),2003年建,大方家胡同,,-
东城,金桥国际 ,55.54平米,西,486,87505,,精装,中楼层(共19层),2004年建,金桥国际,,-
东城,化工大院 ,50.77平米,,563,110893,,简装,顶层(共5层),1988年建,化工大院,,-
东城,骑河楼大街 ,56.32平米,南 ,690,122515,,毛坯,中楼层(共5层),1987年建,骑河楼大街,,-
东城,新奥洋房 ,58.96平米,,499,84634,,简装,中楼层(共11层),2006年建,新奥洋房,,-
东城,察慈小区 ,44.5平米,,439,98652,,精装,中楼层(共12层),1990年建,察慈小区,,-
东城,青年湖北里 ,62.66平米,东 ,580,92564,房本满五年,简装,中楼层(共6层),1988年建,青年湖北里,,-
东城,新景家园东区 ,59.6平米,,623,104531,房本满五年,简装,中楼层(共13层),2004年建,新景家园东区,,-
东城,桃园南街10号院 ,60.45平米,南 ,465,76924,房本满五年,精装,中楼层(共6层),1980年建,桃园南街10号院,,-
东城,天天家园 ,66.41平米,西 ,480,72279,房本满五年,其他,低楼层(共11层),2002年建,天天家园,,-
